Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AUH,OWID_BAD,OWID_BAV,OWID_CZS,OWID_GDR,OWID_GFR,OWID_HAN,OWID_KOS,OWID_KRU,OWID_MOD,OWID_PMA,OWID_RVN,OWID_SAX,OWID_SIC,OWID_TUS,OWID_WRT,OWID_YAR,OWID_YPR,OWID_ZAN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1895,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,1.0,,,0.0,1.0,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1896,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1897,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,1.0,,,0.0,0.0,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,1.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1898,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,0.0,0.0,,0.0,,,1.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1899,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1900,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,1.0,,,,,,,
1901,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,1.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,1.0,,,,,,,
1902,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,0.0,,,1.0,,,0.0,0.0,,1.0,,,0.0,,0.0,,,0.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,1.0,,,,,,,
1903,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,0.0,,,1.0,,,0.0,0.0,,1.0,,,0.0,,0.0,,,0.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,1.0,,,,,,,
1904,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,0.0,,,0.0,,,0.0,0.0,,1.0,,,1.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1905,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,1.0,,,,,,,
1906,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,,,1.0,,,,,,,0.0,,1.0,,1.0,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,1.0,,0.0,0.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1907,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,1.0,,0.0,,,1.0,,,0.0,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1908,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,1.0,,0.0,,,1.0,,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,1.0,,,,,,,
1909,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,0.0,,0.0,,,1.0,,0.0,,,0.0,,,0.0,,,,,,,1.0,,0.0,,1.0,,1.0,,,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1910,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,1.0,,,1.0,,0.0,,,0.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1911,,,,,,1.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,0.0,,,1.0,,,0.0,0.0,,1.0,,,1.0,,0.0,,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,1.0,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,1.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1912,,,,,,1.0,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,0.0,,,0.0,,,0.0,1.0,,1.0,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,1.0,,0.0,,0.0,,1.0,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,1.0,,0.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1913,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,0.0,,,1.0,,,0.0,0.0,,1.0,,,0.0,,0.0,,,0.0,,,1.0,,,,,,,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,0.0,0.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1914,,,1.0,,,0.0,,,,,,,1.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,0.0,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,,0.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1915,,,1.0,,,0.0,,,,,,,1.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,,0.0,1.0,,,,,,,,0.0,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1916,,,1.0,,,0.0,,,,,,,1.0,,,,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1917,,,0.0,,,0.0,,,,,,,1.0,,,,1.0,,,,,,0.0,1.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1918,,,1.0,,,0.0,,,,,,,1.0,,,,1.0,,,,,,1.0,0.0,,,,,,1.0,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,1.0,,,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,1.0,1.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1919,0.0,,1.0,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,1.0,0.0,1.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,0.0,0.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1920,0.0,,1.0,,,0.0,,,0.0,0.0,,,1.0,,,,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,1.0,0.0,,,,,0.0,,,0.0,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,1.0,,,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,1.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,0.0,,
1921,0.0,,1.0,,,0.0,,,0.0,1.0,,,1.0,,,,0.0,,,,,,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,1.0,1.0,,,1.0,,,0.0,,,0.0,,,0.0,1.0,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,1.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,1.0,,0.0,1.0,,0.0,1.0,,,,,,,,1.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,0.0,,
1922,1.0,,0.0,,,0.0,,,0.0,1.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,1.0,,,0.0,0.0,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,0.0,,
1923,0.0,,0.0,,,0.0,,,0.0,0.0,,,1.0,,,,1.0,,,,,,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,1.0,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,0.0,,,,,,1.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,1.0,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,0.0,,
1924,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,1.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,0.0,,
1925,1.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,0.0,,
1926,1.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,1.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,0.0,,
1927,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,0.0,,1.0,,1.0,,,0.0,,,0.0,0.0,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,1.0,1.0,,0.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,0.0,,
1928,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,1.0,,,,,,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,1.0,,1.0,,1.0,,,0.0,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,1.0,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,0.0,,
1929,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,1.0,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,1.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,1.0,,0.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,0.0,,
