Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AZE,BDI,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DJI,DMA,DOM,DZA,ECU,EGY,ERI,EST,ETH,FJI,FSM,GAB,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRN,IRQ,ISR,JAM,JOR,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NPL,NRU,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2011,,7099150000.0,202970000.0,366530000.0,,96680000.0,393820000.0,12850000.0,257560000.0,573440000.0,703190000.0,972980000.0,1440630000.0,,,,611950000.0,118300000.0,20840000.0,,536500000.0,795080000.0,,,109650000.0,133770010.0,258859980.0,160880000.0,-522580030.0,1424170000.0,604930000.0,5651620400.0,259190000.0,1098760100.0,53200000.0,243920000.0,36700000.0,86460000.0,,,,138100000.0,22890000.0,240230000.0,189640000.0,190640000.0,415740000.0,127530000.0,,3615430000.0,66000000.0,144020000.0,64309996.0,569260000.0,1858820000.0,,201880000.0,132500000.0,116990000.0,23120000.0,9740000.0,360800000.0,101660000.0,,363800000.0,259999.98,1598530000.0,,482090000.0,3112879900.0,104900000.0,2072010000.0,,46230000.0,1101790100.0,189160000.0,2599510000.0,410640000.0,663650050.0,58810000.0,14960000.0,,,356510000.0,480869980.0,774710000.0,665360000.0,34310000.0,564460000.0,271869980.0,,,,1425130000.0,458400000.0,451460000.0,48130000.0,1037490000.0,98490000.0,188920000.0,1297770000.0,,358600000.0,123910000.0,328490000.0,,2100010000.0,375140000.0,179960000.0,816100000.0,46530000.0,296690020.0,,651000000.0,1899670000.0,520860000.0,739400000.0,32380002.0,,564909950.0,132120986000.0,3756680000.0,96580000.0,589720000.0,10380000.0,27260000.0,543140030.0,,111730000.0,90880000.0,2502210000.0,,,,,1300500000.0,,1826970000.0,1045480000.0,,287750000.0,423530000.0,330149980.0,1043760000.0,1351460000.0,430100000.0,72160000.0,74910000.0,,,129610000.0,22020000.0,278080000.0,,469820000.0,534740000.0,-92920000.0,277050000.0,37770000.0,260620000.0,80930000.0,,887830000.0,3211850000.0,31970000.0,2495280000.0,1628610000.0,760040000.0,17710000.0,146250000.0,17200000.0,49370000.0,,3079410000.0,83830000.0,81180000.0,491320000.0,1492530000.0,1066210000.0,744520000.0
2012,,6966729700.0,258239980.0,355930000.0,,185140000.0,285050000.0,1940000.0,250040000.0,540680000.0,528869980.0,1194140000.0,2151449900.0,,,,584469950.0,107830000.0,27080000.0,,682219970.0,1354060000.0,,,152820000.0,81830000.0,233790000.0,126440000.0,60630000.0,2998280000.0,621650050.0,2980520000.0,145510000.0,829560000.0,100990000.0,258870000.0,32849998.0,85120000.0,,,,147200000.0,26040000.0,277280000.0,152900000.0,163630000.0,1661070000.0,138440000.0,,3418760000.0,94500000.0,164260000.0,69560000.0,694669950.0,1857920000.0,,649750000.0,141570000.0,83120000.0,14650000.0,7780000.0,320670000.0,118980000.0,,584760000.0,,1359010000.0,,230250000.0,1553260000.0,149270000.0,1319760000.0,,35110000.0,1283600000.0,121920000.0,2827639800.0,431429980.0,783000000.0,58270000.0,22460000.0,,,396820000.0,773920000.0,597099970.0,93390000.0,27560000.0,450060000.0,304770000.0,,,,1520689900.0,495210000.0,381580000.0,55890000.0,470370000.0,93010000.0,150680000.0,1071050050.0,,481420000.0,107000000.0,446500000.0,,2158800100.0,421240000.0,181640000.0,1212010000.0,21070000.0,286160000.0,,926880000.0,2029260000.0,541120000.0,781020000.0,31070000.0,,589669950.0,129078490000.0,2089310100.0,51640000.0,418200000.0,102540000.0,12840000.0,607659970.0,,94450000.0,118220000.0,2054730000.0,,,,,926710000.0,,1420150000.0,1105990000.0,,273029980.0,453010020.0,253500000.0,989099970.0,1132570000.0,1238000000.0,52030000.0,41730000.0,,,99330000.0,35460000.0,1287210000.0,,501330000.0,247610000.0,-64960000.0,399100000.0,35300000.0,273470000.0,72730000.0,,1064689900.0,3243510000.0,22850000.0,2937930000.0,1728960000.0,815520000.0,18100000.0,268940000.0,8450000.0,53340000.0,,3798270000.0,91670000.0,108630000.0,752810000.0,1184990000.0,1012830000.0,1041069950.0
2013,,5354040000.0,294700000.0,270029980.0,,37070000.0,288309980.0,1600000.0,-84700000.0,567510000.0,670340030.0,1074110000.0,2663390000.0,,,,515530020.0,108990000.0,53670000.0,,709340000.0,1040970000.0,,,136120000.0,118890000.0,205540000.0,79850000.0,-609760000.0,1317300100.0,760390000.0,2649280000.0,151920000.0,897150000.0,80900000.0,248500000.0,33500000.0,99270000.0,,,,149180000.0,19800000.0,152480000.0,205180000.0,157020000.0,5420160000.0,81600000.0,,4032840200.0,87340000.0,160650000.0,86380000.0,667880000.0,1354650000.0,,468390000.0,113340000.0,107240000.0,4480000.0,12820000.0,514000000.0,103990000.0,,645500000.0,,1219880100.0,,98970000.0,2453170000.0,127940000.0,1560800000.0,,74500000.0,1504540000.0,79210000.0,3450910000.0,476360000.0,807700030.0,61870000.0,30370000.0,,,421980000.0,627710000.0,555739970.0,128310000.0,25470000.0,400620000.0,350390000.0,,,,2037040000.0,360280000.0,505810000.0,20860000.0,601830000.0,104600000.0,196480000.0,1418390000.0,,3756000000.0,113260000.0,435029980.0,,2390050000.0,296149980.0,144070000.0,1158689900.0,-101390000.0,289070000.0,,807229950.0,2642810000.0,493480000.0,887850000.0,26550000.0,,573300000.0,144090300000.0,2276740000.0,10460000.0,384860000.0,227510000.0,36270000.0,620520000.0,,99730000.0,135770000.0,2724460000.0,,,,,1122449900.0,,1620360000.0,1025860000.0,,271910000.0,455390000.0,177450000.0,1031770050.0,770440000.0,1445530000.0,54160000.0,30590000.0,,,124530000.0,27370000.0,3084409900.0,,477020000.0,227520000.0,52290000.0,394060000.0,31120000.0,251350000.0,79090000.0,,704340030.0,2860200000.0,26420000.0,3550840000.0,1775170000.0,810090050.0,37280000.0,300440000.0,8580000.0,39280000.0,,4057580000.0,86330000.0,110890000.0,1084119900.0,1367339900.0,1181250000.0,851480000.0
2014,,5175980000.0,242560000.0,276620000.0,,49880000.0,270960000.0,2570000.0,206010000.0,524039970.0,610760000.0,1156750000.0,2457110000.0,,,,615890000.0,120180000.0,37890000.0,,683650050.0,901990000.0,,,131060000.0,107300000.0,616900030.0,248680000.0,-947260000.0,949410000.0,858100000.0,2460000000.0,105960000.0,1255880100.0,74600000.0,234270000.0,55620000.0,226640000.0,,,,165400000.0,15990000.0,168980000.0,157050000.0,169180000.0,3575070000.0,84790000.0,,3679390000.0,93040000.0,132250000.0,109600000.0,581940030.0,1145120000.0,,568850000.0,100480000.0,110960000.0,300000.0,40230000.0,294790000.0,150570000.0,,624890000.0,,1131579900.0,,-373790000.0,3005790000.0,79360000.0,1398240000.0,,97010000.0,2894140000.0,82550000.0,2776810000.0,563290000.0,812420000.0,80000000.0,,,,478560000.0,832160000.0,776370000.0,207030000.0,19570000.0,491780000.0,113650000.0,,,,2240270000.0,532789980.0,597800000.0,22300000.0,847110000.0,62510000.0,208620000.0,1254689900.0,,1391329900.0,98010000.0,315790000.0,,2154570000.0,262030000.0,41970000.0,952000000.0,20900000.0,248610000.0,,929610000.0,2557740000.0,436000000.0,887490000.0,22090000.0,,578740000.0,153436160000.0,3719960000.0,-190460000.0,346650000.0,700909950.0,25180000.0,572450000.0,,139310000.0,65680000.0,2526480000.0,,,,,1062680060.0,,904400000.0,1144970000.0,,196390000.0,907370000.0,103710000.0,1089200000.0,361090000.0,2055520000.0,41570000.0,13330000.0,,,92500000.0,12040000.0,3404440000.0,,397670000.0,212450000.0,360960000.0,358429980.0,31550000.0,251130000.0,79780000.0,,843300000.0,3432280000.0,34020000.0,2725689900.0,1695510000.0,1422320000.0,93210000.0,330800000.0,9920000.0,43870000.0,,4253100000.0,98610000.0,93230000.0,1189490000.0,1153450000.0,1034500000.0,778040000.0
2015,,4815140400.0,426130020.0,350850020.0,,-20620000.0,398080000.0,1650000.0,75750000.0,423269980.0,500149980.0,1143760000.0,2915030000.0,,,,399250000.0,120670000.0,32230000.0,,898720000.0,1166870000.0,,,110170000.0,74540000.0,557600000.0,61790000.0,-300260000.0,741490000.0,759270000.0,2943070000.0,101550000.0,1553700000.0,74800000.0,178000000.0,126870000.0,620520000.0,,,,195820000.0,13270000.0,320080000.0,80560000.0,368950000.0,2956889900.0,106950000.0,,3635459800.0,118480000.0,92300000.0,113230000.0,512450020.0,2010490000.0,,615840000.0,122830000.0,109280000.0,8570000.0,27430000.0,468620000.0,36240000.0,,614750000.0,,1193910000.0,,19810000.0,3610700000.0,129929990.0,1683569900.0,,67170000.0,2439440000.0,84480000.0,2779470000.0,824859970.0,769179970.0,75030000.0,,,,530340030.0,1092620000.0,1242670100.0,177540000.0,15660000.0,503250000.0,98570000.0,,,,1758290000.0,356400000.0,773050000.0,27300000.0,372340000.0,64820000.0,236000000.0,1379830000.0,,1303370000.0,114820000.0,264600000.0,,2064370200.0,370869980.0,90500000.0,1184380000.0,150000.0,165070000.0,,994000000.0,2722270000.0,520719970.0,1379770000.0,36370000.0,,501260000.0,155085420000.0,4221150000.0,11670000.0,384010020.0,585640000.0,15810000.0,688450000.0,,146480000.0,67890000.0,2130230000.0,,,,,1224920000.0,,1084449900.0,992110000.0,,220580000.0,1042670000.0,103060000.0,1289250000.0,360760000.0,1879690000.0,56870000.0,18660000.0,,,106160000.0,7590000.0,4473629700.0,,693370000.0,230090000.0,67970000.0,487340000.0,24900000.0,244250000.0,78710000.0,,596370000.0,2511420000.0,56770000.0,2906830000.0,1846720000.0,1681440000.0,26350000.0,506440000.0,15510000.0,42010000.0,,3571220000.0,215540000.0,108020000.0,2013460000.0,1643540100.0,902490000.0,884370000.0
2016,,4610850300.0,234380000.0,189820000.0,,4840000.0,375530000.0,-530000.0,79300000.0,847400000.0,573070000.0,1177280000.0,2828710000.0,,,,500280000.0,-23570000.0,40020000.0,,795820000.0,793240000.0,,,56160000.0,101170000.0,580040000.0,209780000.0,-738859970.0,699179970.0,864310000.0,2402340000.0,98920000.0,1273630000.0,61380000.0,132399990.0,112260000.0,3091629800.0,,,,209900000.0,9530000.0,201360000.0,164980000.0,277780000.0,2945630000.0,76510000.0,,4662360000.0,134810000.0,56720000.0,47080000.0,527620000.0,1503300100.0,,643220000.0,104380000.0,223110000.0,7890000.0,9180000.0,303230000.0,80860000.0,,469340000.0,,1221079900.0,,80060000.0,2929030100.0,137760000.0,2543580200.0,,32770000.0,3113910000.0,69980000.0,2481600000.0,576180000.0,811700030.0,69690000.0,,,,448020000.0,1308110000.0,928180000.0,206210000.0,16810000.0,426920000.0,127490000.0,,,,2375880000.0,300620000.0,709419970.0,24860000.0,938469950.0,13730000.0,185970000.0,1387729900.0,,1682620000.0,96940000.0,343429980.0,,1736430100.0,349220000.0,48740000.0,1417590000.0,-45150000.0,197380000.0,,1089420000.0,2851350000.0,488700000.0,1208090000.0,26020000.0,,421029980.0,168054340000.0,3355060000.0,27310000.0,375890020.0,350630000.0,18810000.0,611890000.0,,134940000.0,101830000.0,2731430000.0,,,,,1312949900.0,,915510000.0,835070000.0,,201100000.0,790070000.0,148720000.0,1331990000.0,728770050.0,1817050100.0,53780000.0,19240000.0,,,168260000.0,6490000.0,7877440000.0,,712940000.0,193140000.0,241290000.0,405220000.0,35200000.0,252000000.0,93140000.0,,764450000.0,4203740200.0,27820000.0,2616340000.0,1999510000.0,1708530000.0,20550000.0,556390000.0,10090000.0,49720000.0,,3147600100.0,144980000.0,99760000.0,2623939800.0,1356640000.0,1095850000.0,744500000.0
2017,,4248819700.0,247740000.0,185070000.0,,600000.0,288210000.0,11350000.0,130570010.0,489490000.0,759820000.0,1000460000.0,4124680200.0,,,,488220000.0,-280020000.0,38240000.0,,1061260000.0,314109980.0,,,130110000.0,112780000.0,574280000.0,79150000.0,-1006740000.0,922909950.0,1358560000.0,2573750000.0,119200000.0,952600000.0,74740000.0,137740000.0,107560000.0,752830000.0,,,,156970000.0,21600000.0,130700000.0,195090000.0,233760000.0,168600000.0,88210000.0,,4629129700.0,160120000.0,107980000.0,118540000.0,498960000.0,1409150100.0,,524740000.0,319160000.0,126370000.0,7710000.0,6570000.0,408020000.0,57400000.0,,491190000.0,,1094990000.0,,402709980.0,3463410000.0,157460000.0,3235550000.0,,69650000.0,3323030000.0,63990000.0,2770600200.0,487470000.0,933710000.0,84920000.0,,,,526650020.0,1472930000.0,701789950.0,486730020.0,16900000.0,350520000.0,161660000.0,,,,2723540000.0,270970020.0,867750000.0,51590000.0,849310000.0,79660000.0,164080000.0,1525660000.0,,1691870000.0,131179990.0,807650050.0,,2003280000.0,325680000.0,16280001.0,1701280000.0,-23760000.0,213240000.0,,1369250000.0,3781470000.0,623080000.0,1418470000.0,28330000.0,,437630000.0,171318380000.0,2677490000.0,47260000.0,41690000.0,187380000.0,23540000.0,586360000.0,,138490000.0,159810000.0,2396460000.0,,,,,1378730000.0,,965469950.0,1005700030.0,,204760000.0,612750000.0,169060000.0,1975560100.0,1891380000.0,2451370200.0,44930000.0,22630000.0,,,164050000.0,17670000.0,9448821000.0,,725080000.0,385720000.0,270680000.0,361330000.0,30800000.0,254810000.0,94860000.0,,924669950.0,3570790100.0,31500000.0,2891070000.0,2247110100.0,1326870000.0,47160000.0,687070000.0,13060000.0,97060000.0,,2595060000.0,144270000.0,148870000.0,3633150000.0,1130860000.0,1158520000.0,814930000.0
2018,,4073770000.0,172980000.0,365630000.0,,81510000.0,149970000.0,18780000.0,89390000.0,483970020.0,615510000.0,1274310000.0,3208610000.0,,,,376980000.0,127090000.0,36240000.0,,780059970.0,477290020.0,,,114740000.0,91940000.0,687550000.0,,-697080000.0,1025330000.0,1244580000.0,2710679800.0,155960000.0,1902839900.0,96850000.0,90000000.0,104500000.0,766490000.0,,,,188590000.0,28980000.0,95950000.0,153720000.0,427600000.0,2218430000.0,90390000.0,,5317460000.0,130770010.0,105480000.0,123680000.0,626740000.0,1147050100.0,,698299970.0,250650000.0,164150000.0,7140000.0,34120000.0,429170020.0,111560000.0,,712310000.0,,1093850000.0,,1094110000.0,2557130000.0,177710000.0,2447680000.0,,108150000.0,2731660000.0,80430000.0,2675180000.0,448709980.0,827750000.0,85500000.0,,,,623030000.0,1533200000.0,637450000.0,322130020.0,9050000.0,-267630000.0,165010000.0,,,,872440000.0,275170020.0,805260000.0,141090000.0,590850000.0,58340000.0,180740000.0,1674699900.0,,1810120000.0,165470000.0,347970020.0,,1953070000.0,479790000.0,73270000.0,1376200000.0,-30640000.0,171750000.0,,1402220000.0,3565310000.0,375250000.0,1558820000.0,41060000.0,,367200000.0,167409660000.0,1517450000.0,42190000.0,482250000.0,579690000.0,90110000.0,859250000.0,,124080000.0,174370000.0,2461540000.0,,,,,1201830000.0,,1037780030.0,1069660000.0,,212310000.0,548460000.0,270670000.0,1697350000.0,1141440000.0,1705160100.0,55540000.0,15140000.0,,,130020010.0,,9714640000.0,,936690000.0,359130020.0,-417330000.0,429900000.0,21740000.0,222220000.0,105150000.0,,858020030.0,1280280000.0,29520000.0,2638850000.0,2089070100.0,1311160000.0,,1119590000.0,19450000.0,158450000.0,,1744150000.0,141500000.0,137030000.0,8588500000.0,992430000.0,1076060000.0,858430000.0
2019,,4509450000.0,21300000.0,29400000.0,,12680000.0,454640000.0,29890000.0,129390000.0,605380030.0,647040000.0,1216620000.0,4694340000.0,,,,495400000.0,232340000.0,38770000.0,,776469950.0,304960000.0,,,192840000.0,72370000.0,740610000.0,,-567680000.0,1280780000.0,1418920100.0,3073860000.0,193470000.0,951270000.0,80060000.0,166930000.0,58970000.0,497790000.0,,,,281670000.0,56240000.0,141410000.0,189530000.0,554680000.0,1858620000.0,290730020.0,,5117690000.0,142580000.0,98320000.0,127240000.0,539630000.0,991860000.0,,611650050.0,208360000.0,122960000.0,68700000.0,16090000.0,420380000.0,124750000.0,,488440000.0,,755800000.0,,-659260000.0,2627190000.0,223720000.0,2262330000.0,,137570000.0,2918930000.0,59170000.0,3442130000.0,466120000.0,1043290050.0,62310000.0,,,,673280000.0,1365760000.0,630780000.0,321900000.0,34880000.0,207660000.0,151160000.0,,,,830580030.0,373750000.0,795260000.0,76510000.0,574410000.0,69820000.0,152130000.0,1993610000.0,,2171370200.0,105290000.0,329180000.0,,2010870000.0,433280000.0,24280000.0,1273170000.0,4680000.0,158260000.0,,1576530000.0,3585060000.0,421510000.0,1449380000.0,59700000.0,,378130020.0,166353850000.0,2221940000.0,77890000.0,504440000.0,917810000.0,25540000.0,729050000.0,,137950000.0,136030000.0,2520640000.0,,,,,1272100000.0,,1677060100.0,1569750000.0,,250810000.0,620460000.0,325850020.0,1886410000.0,617120000.0,1837719900.0,55450000.0,25400000.0,,,75230000.0,,10055890000.0,,701680000.0,440880000.0,-334149980.0,391149980.0,27370000.0,248860000.0,117820000.0,,1062699970.0,782349950.0,40320000.0,2325080000.0,2213440000.0,1223130000.0,,1219990000.0,92130000.0,284890020.0,,1176770000.0,145240000.0,133729990.0,4112970200.0,1047170050.0,1029819970.0,922710000.0
2020,,4480430000.0,118330000.0,326520000.0,,108100000.0,133929990.0,27590000.0,131009990.0,511210000.0,1112910100.0,1838120000.0,5530430000.0,,,,465149980.0,346450020.0,73710000.0,,360330000.0,647410000.0,,,213610000.0,82460000.0,883850000.0,,-519620000.0,1649400000.0,1483680000.0,3595770000.0,227970000.0,1995720000.0,139670000.0,168250000.0,219760000.0,555210050.0,,,,273610000.0,68520000.0,393580000.0,222000000.0,363450020.0,1649130000.0,65000000.0,,5648850000.0,207160000.0,179820000.0,56050000.0,1105339900.0,2339939800.0,,769110000.0,319910000.0,156080000.0,6450000.0,73900000.0,500660000.0,55280000.0,,1256500000.0,,942240000.0,,1331750000.0,1842880000.0,249970000.0,2446100200.0,,70920000.0,3285090000.0,81730000.0,4222590000.0,499740000.0,1436870000.0,62970000.0,,,,556219970.0,1526470000.0,693060000.0,313100000.0,104360000.0,226210000.0,179900000.0,,,,1941969900.0,556340030.0,1373150100.0,324869980.0,828100000.0,191760000.0,300090000.0,1672990000.0,,2957810200.0,217450000.0,720170000.0,,2719700000.0,684590000.0,351640000.0,1551540100.0,2750000.0,191080000.0,,2052430000.0,3582070000.0,488960000.0,1869000000.0,31200000.0,,577960000.0,193242430000.0,2755649800.0,152890000.0,523610000.0,1483920000.0,67530000.0,1143990000.0,,132020010.0,321220000.0,2176190000.0,,,,,1721830000.0,,2504950000.0,1708270100.0,,235370000.0,893540000.0,357120000.0,3240790000.0,514680000.0,1949950000.0,97500000.0,28950000.0,,,110520000.0,,10389070000.0,,1100060000.0,596430000.0,209500000.0,756400000.0,36320000.0,271109980.0,174290000.0,,1034859970.0,592140000.0,46670000.0,2424250000.0,3277580000.0,2472780000.0,,1524260000.0,81000000.0,352840000.0,,1240330000.0,168630000.0,179880000.0,2708600000.0,1269220000.0,1076220000.0,1043739970.0
2021,,4690520000.0,247160000.0,633419970.0,,155260000.0,161950000.0,6140000.0,9760000.0,608240000.0,849979970.0,1610540000.0,5089110000.0,,,,564420000.0,139710000.0,77250000.0,,506820000.0,1114540000.0,,,127350000.0,96430000.0,659270000.0,1270000.0,-564140000.0,1576310000.0,1140960000.0,3610189800.0,204020000.0,1916930000.0,153640000.0,145240000.0,79310000.0,152400000.0,,,,175940000.0,79070000.0,448420000.0,214450000.0,300780000.0,7941390300.0,43950000.0,,4070649900.0,609370000.0,130759990.0,98550000.0,769179970.0,1238470000.0,,592090050.0,247900000.0,169100000.0,12770000.0,68140000.0,512549980.0,138810000.0,,617310000.0,,951480000.0,,625900000.0,3135310000.0,303770000.0,1810680000.0,,58580000.0,3447149800.0,57550000.0,3176919800.0,452490000.0,1367050100.0,72860000.0,,,,575680000.0,1399290000.0,606330050.0,343600000.0,99950000.0,154110000.0,179200000.0,,,,966190000.0,596219970.0,1068260030.0,112410000.0,563659970.0,107120000.0,338220000.0,1437380000.0,,1506560000.0,133179990.0,282029980.0,,2282830000.0,429240000.0,293200000.0,1178160000.0,14390000.0,182590000.0,,1807440000.0,3527700000.0,753960000.0,1598490000.0,33760000.0,,453500000.0,190067800000.0,2922810000.0,91400000.0,303670000.0,1633860000.0,49440000.0,1185420000.0,,20130000.0,175140000.0,2160290000.0,,,,,1330320000.0,,3821500000.0,1389400000.0,,264709980.0,709659970.0,213240000.0,2407310000.0,533300000.0,2119210000.0,72160000.0,28780000.0,,,125030000.0,50000.0,9690520000.0,,730440000.0,350790000.0,132390000.0,556090050.0,28710000.0,255340000.0,113070000.0,,1093560000.0,1059540030.0,36010000.0,2618050000.0,2564060200.0,2214540000.0,740000.0,1161940000.0,126320000.0,273149980.0,,526520030.0,166900000.0,84420000.0,3889740000.0,1041569900.0,1087640000.0,985789950.0
2022,,3959649800.0,96580000.0,338770000.0,,407309980.0,322530000.0,,47480000.0,600180000.0,873530050.0,1446620000.0,5743330300.0,,,,295260000.0,11680000.0,20790000.0,,356760000.0,602469950.0,,,208770000.0,88500000.0,700840000.0,,-380580000.0,2091419900.0,1228920000.0,3330240000.0,738789950.0,1941590000.0,146770000.0,86560000.0,665600000.0,145180000.0,,,,65570000.0,62480000.0,408880000.0,232930000.0,397080000.0,6080490000.0,57270000.0,,4993240000.0,384350000.0,146880000.0,145810000.0,400000000.0,1077420000.0,,525710000.0,284880000.0,156160000.0,11930000.0,-97020000.0,437029980.0,204810000.0,,817440000.0,,895490000.0,,606830000.0,3427170000.0,311820000.0,1710560000.0,,95420000.0,2058090100.0,70350000.0,2732570000.0,755520000.0,1685550100.0,94770000.0,,,,576460000.0,1470430100.0,494630000.0,274390000.0,36300000.0,18570000.0,152810000.0,,,,1507130000.0,932710000.0,1042920060.0,125570000.0,515370000.0,138520000.0,233610000.0,1233220000.0,,1078780000.0,106470000.0,297090000.0,,2623939800.0,342730020.0,81900000.0,1368480000.0,-5500000.0,332330000.0,,2106570100.0,4544700400.0,1168380000.0,1263870000.0,36660000.0,,395480000.0,,1871550100.0,145630000.0,850560000.0,1840770000.0,59630000.0,681590000.0,,13340000.0,101200000.0,2336330000.0,,,,,1120550000.0,,1574570000.0,1521969900.0,,264420020.0,545580000.0,730420000.0,1969079900.0,558000000.0,2061470000.0,56850000.0,59090000.0,,,94190000.0,,8198960000.0,,726410000.0,450250000.0,627530050.0,611820000.0,15160000.0,232790000.0,306510000.0,,1289650000.0,892170000.0,66180000.0,2728720000.0,2146660000.0,29293020000.0,,1671670000.0,15760000.0,271770000.0,,19450000.0,129070010.0,130619990.0,3695960000.0,1030120000.0,1864970000.0,788750000.0
